from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
3944,3944,4,0,13888249,13888510
3944,3944,4,0,13888250,13888478
3944,3944,4,0,13888251,13888479
3944,3944,4,0,13888286,13888565
3944,3944,4,0,13888287,13888542
3944,3944,4,0,13888288,13888543
3944,3944,4,0,13888289,13888544
3944,3944,4,0,13888290,13888545
3944,3944,4,0,13888291,13888546
3944,3944,4,0,13888292,13888547
3944,3944,4,0,13888293,13888548
3944,3944,4,0,13888294,13888549
3944,3944,4,0,13888295,13888550
3944,3944,4,0,13888296,13888551
3944,3944,4,0,13888297,13888552
3944,3944,4,0,13888298,13888553
3944,3944,4,0,13888299,13888562
3944,3944,4,0,13888300,13888563
3944,3944,4,0,13888301,13888564
3944,3944,4,0,13888302,13888566
3944,3944,4,0,13888303,13888540
3944,3944,4,0,13888304,13888541
3944,3944,4,0,13888305,13888554
3944,3944,4,0,13888306,13888555
3944,3944,4,0,13888307,13888556
3944,3944,4,0,13888308,13888557
3944,3944,4,0,13888309,13888558
3944,3944,4,0,13888310,13888559
3944,3944,4,0,13888311,13888560
3944,3944,4,0,13888312,13888561
3954,3314,0,240,,
3954,3333,2,300,,
3964,3944,2,180,,
3965,9255,0,240,,
3968,3979,0,240,,
397,1379,0,240,,
397,397,0,240,,
397,63,0,240,,
3973,12028,0,240,,
3973,3801,0,240,,
3975,3198,0,240,,
3975,3784,2,300,,
3984,10138,2,300,,
40,11302,2,360,,
40,35,0,240,,
40,8019,2,480,,
40,8035,2,420,,
40,8039,2,300,,
4002,3995,2,300,,
4004,4004,0,240,,
4004,4052,2,300,,
4010,12735,2,360,,
4010,12736,2,360,,
4010,4010,0,240,,
4010,4045,2,300,,
4015,4015,0,240,,
4016,10882,2,300,,
4016,4016,0,240,,
4016,4018,2,360,,
4016,4054,0,240,,
4016,4055,2,360,,
4018,10882,2,300,,
4018,4053,2,360,,
4018,4228,0,240,,
4030,4030,0,240,,
4043,10882,2,300,,
4043,4053,2,360,,
4043,4228,0,240,,
4045,12735,2,360,,
4045,12736,2,360,,
4045,4045,0,240,,
405,13001,2,480,,
405,2081,0,240,,
405,405,0,240,,
405,4879,2,480,,
405,584,0,240,,
4050,4274,2,360,,
4052,4004,2,300,,
4052,4052,0,240,,
4055,4015,2,300,,
4055,4055,0,240,,
4061,12696,2,300,,
4061,4061,0,240,,
4061,4830,2,300,,
4065,4371,0,240,,
4065,4391,0,240,,
407,13001,2,360,,
407,542,2,360,,
4071,4116,0,240,,
4077,4077,0,240,,
4087,4131,0,240,,
409,12375,2,300,,
409,12948,2,360,,
409,4496,2,360,,
409,8040,2,300,,
409,8535,0,240,,
4107,4080,2,300,,
4107,4107,0,240,,
4107,4168,2,300,,
4112,4144,2,300,,
4113,4074,2,300,,
4130,4100,0,240,,
4138,4123,2,300,,
4138,4164,2,300,,
414,2737,2,300,,
4141,4120,2,300,,
415,10465,2,360,,
415,10513,2,360,,
4154,4154,4,0,13890414,13890461
4154,4154,4,0,13890415,13890465
4154,4154,4,0,13890416,13890488
4154,4154,4,0,13890417,13890466
4154,4154,4,0,13890418,13890460
4154,4154,4,0,13890419,13890452
4154,4154,4,0,13890420,13890456
4154,4154,4,0,13890421,13890455
4154,4154,4,0,13890422,13890451
4154,4154,4,0,13890423,13890467
4154,4154,4,0,13890424,13890463
4154,4154,4,0,13890425,13890462
4154,4154,4,0,13890426,13890453
4154,4154,4,0,13890427,13890464
4154,4154,4,0,13890428,13890458
4154,4154,4,0,13890429,13890457
4154,4154,4,0,13890430,13890468
4154,4154,4,0,13890431,13890454
4154,4154,4,0,13890432,13890469
4154,4154,4,0,13890433,13890470
4154,4154,4,0,13890434,13890471
4154,4154,4,0,13890435,13890472
4154,4154,4,0,13890436,13890473
4154,4154,4,0,13890437,13890474
4154,4154,4,0,13890438,13890475
4154,4154,4,0,13890439,13890476
4154,4154,4,0,13890440,13890477
4154,4154,4,0,13890441,13890478
4154,4154,4,0,13890442,13890479
4154,4154,4,0,13890443,13890480
4154,4154,4,0,13890444,13890481
4154,4154,4,0,13890445,13890482
4154,4154,4,0,13890446,13890483
4154,4154,4,0,13890447,13890484
4154,4154,4,0,13890448,13890485
4154,4154,4,0,13890449,13890486
4154,4154,4,0,13890450,13890487
4154,4154,4,0,14127412,14127442
4154,4154,4,0,14127413,14127443
4154,4154,4,0,14127414,14127444
4154,4154,4,0,14127415,14127445
4154,4154,4,0,14127416,14127446
4154,4154,4,0,14127417,14127447
4154,4154,4,0,14127418,14127448
4154,4154,4,0,14127419,14127449
4154,4154,4,0,14127420,14127450
4154,4154,4,0,14127421,14127451
4154,4154,4,0,14127422,14127452
4154,4154,4,0,14127423,14127453
4154,4154,4,0,14127424,14127454
4154,4154,4,0,14127425,14127455
4154,4154,4,0,14127426,14127456
4154,4154,4,0,14127427,14127457
4154,4154,4,0,14127428,14127458
4154,4154,4,0,14127429,14127459
4154,4154,4,0,14127430,14127460
4154,4154,4,0,14127431,14127461
4154,4154,4,0,14127432,14127462
4154,4154,4,0,14127433,14127463
4154,4154,4,0,14127434,14127464
4154,4154,4,0,14127435,14127465
4154,4154,4,0,14127436,14127466
4154,4154,4,0,14127437,14127467
4154,4154,4,0,14127438,14127468
4154,4154,4,0,14127439,14127469
4154,4154,4,0,14127440,14127470
4154,4154,4,0,14127441,14127471
4154,4154,4,0,14127712,14127745
4154,4154,4,0,14127713,14127746
4154,4154,4,0,14127714,14127747
4154,4154,4,0,14127715,14127748
4154,4154,4,0,14127716,14127749
4154,4154,4,0,14127717,14127750
4154,4154,4,0,14127718,14127751
4154,4154,4,0,14127719,14127752
4154,4154,4,0,14127720,14127753
4154,4154,4,0,14127721,14127754
4154,4154,4,0,14127722,14127755
4154,4154,4,0,14127723,14127756
4154,4154,4,0,14127724,14127757
4154,4154,4,0,14127725,14127758
4154,4154,4,0,14127726,14127759
4154,4154,4,0,14127727,14127760
4154,4154,4,0,14127728,14127761
4154,4154,4,0,14127729,14127762
4154,4154,4,0,14127730,14127763
4154,4154,4,0,14127731,14127764
4154,4154,4,0,14127732,14127765
4154,4154,4,0,14127733,14127766
4154,4154,4,0,14127734,14127767
4154,4154,4,0,14127735,14127768
4154,4154,4,0,14127736,14127769
4154,4154,4,0,14127737,14127770
4154,4154,4,0,14127738,14127771
4154,4154,4,0,14127739,14127772
4154,4154,4,0,14127740,14127773
4154,4154,4,0,14127741,14127774
4154,4154,4,0,14127742,14127775
4154,4154,4,0,14127743,14127776
4154,4154,4,0,14127744,14127777
4188,4365,2,300,,
4189,4201,2,300,,
419,11019,0,240,,
419,419,0,240,,
419,483,0,240,,
4190,4190,0,240,,
4191,4191,0,240,,
4191,4243,0,240,,
4191,4301,0,240,,
4194,3994,2,300,,
4200,4190,2,300,,
4200,4200,0,240,,
4204,12687,2,300,,
4204,4186,2,300,,
4204,4212,0,240,,
4218,4371,0,240,,
4218,4391,2,360,,
4220,11263,2,300,,
4224,4061,2,300,,
4228,10879,0,240,,
4228,10882,0,240,,
4228,4018,0,240,,
4228,4228,0,240,,
423,11280,2,300,,
423,11281,2,300,,
423,12866,0,240,,
423,1586,0,240,,
4239,4231,0,240,,
4239,4239,0,240,,
4242,10865,0,240,,
4242,10867,0,240,,
4242,12693,0,240,,
4242,4242,0,240,,
4242,4459,0,240,,
4242,4471,0,240,,
4242,4568,0,240,,
4242,8037,0,240,,
4242,989,0,240,,
4243,4191,0,240,,
4243,4243,0,240,,
4243,4301,0,240,,
4243,4514,0,240,,
4295,4249,0,240,,
4295,4295,0,240,,
4296,4248,0,240,,
4297,4247,0,240,,
4301,4191,0,240,,
4301,4243,0,240,,
4301,4301,0,240,,
4301,4514,0,240,,
4304,4304,0,240,,
4319,4319,0,240,,
4323,4304,0,240,,
4324,4398,0,240,,
4326,4326,0,240,,
4329,4427,2,300,,
4329,4500,2,300,,
4336,4360,2,360,,
4341,4342,0,240,,
4346,4347,2,600,,
4346,4419,2,480,,
4347,4347,0,240,,
4355,4355,0,240,,
4355,8605,0,240,,
4360,4560,2,420,,
4360,4569,2,300,,
437,437,0,240,,
4371,4065,0,240,,
4371,4218,0,240,,
4371,4371,0,240,,
4384,4052,2,300,,
4384,4384,0,240,,
4403,4560,2,420,,
4403,4569,2,300,,
4407,4537,2,300,,
4412,4599,2,360,,
4414,4353,2,360,,
4414,4414,0,240,,
4416,4350,0,240,,
4427,4329,0,240,,
4427,4427,0,240,,
4427,4500,2,420,,
4427,4567,2,360,,
4429,9944,2,300,,
4440,4440,0,240,,
4443,4443,0,240,,
4447,4534,2,360,,
4448,4448,0,240,,
4456,11367,0,240,,
4456,4456,0,240,,
4459,10866,0,240,,
4459,10867,0,240,,
4459,12693,0,240,,
4459,4242,0,240,,
4459,4471,0,240,,
4459,4568,0,240,,
4459,8037,0,240,,
4459,989,0,240,,
4461,11867,0,240,,
4461,4461,0,240,,
4463,11639,2,360,,
4463,11645,2,300,,
4463,12683,2,300,,
4463,4463,0,240,,
4468,11708,2,360,,
4471,10865,0,240,,
4471,10867,0,240,,
4471,4242,2,120,,
4471,4459,0,240,,
4471,8037,2,120,,
4471,989,2,120,,
449,450,2,360,,
4491,11867,0,240,,
4491,4461,0,240,,
4491,4491,0,240,,
4491,4660,0,240,,
4496,44,2,300,,
4496,8535,2,300,,
4500,4329,2,300,,
4504,4504,0,240,,
4504,4517,0,240,,
4505,4505,0,240,,
4505,4516,0,240,,
4506,4506,0,240,,
4514,4191,0,240,,
4514,4243,0,240,,
4514,4301,0,240,,
4517,4504,0,240,,
4517,4517,0,240,,
453,493,2,360,,
4551,4551,4,0,13893172,13893471
4551,4551,4,0,13893173,13893497
4551,4551,4,0,13893174,13893496
4551,4551,4,0,13893175,13893490
4551,4551,4,0,13893176,13893489
4551,4551,4,0,13893177,13893469
4551,4551,4,0,13893178,13893468
4551,4551,4,0,13893179,13893487
4551,4551,4,0,13893180,13893483
4551,4551,4,0,13893181,13893488
4551,4551,4,0,13893182,13893495
4551,4551,4,0,13893183,13893470
4551,4551,4,0,13893184,13893491
4551,4551,4,0,13893185,13893494
4551,4551,4,0,13893186,13893479
4551,4551,4,0,13893187,13893478
4551,4551,4,0,13893188,13893477
4551,4551,4,0,13893189,13893476
4551,4551,4,0,13893190,13893493
4551,4551,4,0,13893191,13893480
4551,4551,4,0,13893192,13893485
4551,4551,4,0,13893193,13893451
4551,4551,4,0,13893194,13893474
4551,4551,4,0,13893195,13893461
4551,4551,4,0,13893196,13893460
4551,4551,4,0,13893197,13893459
4551,4551,4,0,13893198,13893458
4551,4551,4,0,13893199,13893456
4551,4551,4,0,13893200,13893463
4551,4551,4,0,13893201,13893486
4551,4551,4,0,13893202,13893472
4551,4551,4,0,13893203,13893465
4551,4551,4,0,13893204,13893462
4551,4551,4,0,13893205,13893457
4551,4551,4,0,13893206,13893467
4551,4551,4,0,13893207,13893454
4551,4551,4,0,13893208,13893482
4551,4551,4,0,13893209,13893475
4551,4551,4,0,13893210,13893464
4551,4551,4,0,13893211,13893455
4551,4551,4,0,13893212,13893481
4551,4551,4,0,13893213,13893452
4551,4551,4,0,13893214,13893484
4551,4551,4,0,13893215,13893450
4551,4551,4,0,13893216,13893453
4551,4551,4,0,13893217,13893473
4551,4551,4,0,13893218,13893492
4551,4551,4,0,13893220,13893466
4551,4551,4,0,13893269,13893561
4551,4551,4,0,13893270,13893563
4551,4551,4,0,13893271,13893560
4551,4551,4,0,13893272,13893537
4551,4551,4,0,13893273,13893534
4551,4551,4,0,13893274,13893550
4551,4551,4,0,13893275,13893564
4551,4551,4,0,13893276,13893553
4551,4551,4,0,13893277,13893545
4551,4551,4,0,13893278,13893542
4551,4551,4,0,13893279,13893538
4551,4551,4,0,13893280,13893557
4551,4551,4,0,13893281,13893554
4551,4551,4,0,13893282,13893551
4551,4551,4,0,13893283,13893558
4551,4551,4,0,13893284,13893541
4551,4551,4,0,13893285,13893540
4551,4551,4,0,13893286,13893539
4551,4551,4,0,13893287,13893562
4551,4551,4,0,13893288,13893555
4551,4551,4,0,13893289,13893547
4551,4551,4,0,13893290,13893549
4551,4551,4,0,13893291,13893535
4551,4551,4,0,13893292,13893546
4551,4551,4,0,13893293,13893532
4551,4551,4,0,13893294,13893543
4551,4551,4,0,13893295,13893533
4551,4551,4,0,13893296,13893556
4551,4551,4,0,13893297,13893552
4551,4551,4,0,13893298,13893536
4551,4551,4,0,13893299,13893548
4551,4551,4,0,13893300,13893544
4551,4551,4,0,13893301,13893559
4551,4551,4,0,13893336,13893608
4551,4551,4,0,13893337,13893594
4551,4551,4,0,13893338,13893610
4551,4551,4,0,13893339,13893609
4551,4551,4,0,13893340,13893602
4551,4551,4,0,13893341,13893606
4551,4551,4,0,13893342,13893605
4551,4551,4,0,13893343,13893617
4551,4551,4,0,13893344,13893618
4551,4551,4,0,13893345,13893607
4551,4551,4,0,13893346,13893603
4551,4551,4,0,13893347,13893615
4551,4551,4,0,13893348,13893601
4551,4551,4,0,13893349,13893604
4551,4551,4,0,13893350,13893613
4551,4551,4,0,13893351,13893600
4551,4551,4,0,13893352,13893593
4551,4551,4,0,13893353,13893614
4551,4551,4,0,13893354,13893616
4551,4551,4,0,13893355,13893599
4551,4551,4,0,13893356,13893598
4551,4551,4,0,13893357,13893596
4551,4551,4,0,13893358,13893611
4551,4551,4,0,13893359,13893612
4551,4551,4,0,13893360,13893597
4551,4551,4,0,13893361,13893595
4560,4360,2,480,,
4567,4427,2,300,,
4567,4500,2,300,,
4568,10867,0,240,,
4568,4242,2,120,,
4568,4459,0,240,,
4568,4471,0,240,,
4568,4568,2,120,,
4568,8037,2,120,,
4568,989,0,240,,
4569,4403,2,300,,
4579,4579,4,0,13893400,13893260
4579,4579,4,0,13893401,13893252
4579,4579,4,0,13893402,13893244
4579,4579,4,0,13893403,13893243
4579,4579,4,0,13893404,13893242
4579,4579,4,0,13893405,13893246
4579,4579,4,0,13893406,13893245
4579,4579,4,0,13893407,13893235
4579,4579,4,0,13893408,13893234
4579,4579,4,0,13893409,13893263
4579,4579,4,0,13893410,13893229
4579,4579,4,0,13893411,13893248
4579,4579,4,0,13893412,13893262
4579,4579,4,0,13893413,13893267
4579,4579,4,0,13893414,13893261
4579,4579,4,0,13893415,13893225
4579,4579,4,0,13893416,13893224
4579,4579,4,0,13893417,13893226
4579,4579,4,0,13893418,13893266
4579,4579,4,0,13893419,13893221
4579,4579,4,0,13893420,13893264
4579,4579,4,0,13893421,13893253
4579,4579,4,0,13893422,13893233
4579,4579,4,0,13893423,13893231
4579,4579,4,0,13893424,13893241
4579,4579,4,0,13893425,13893240
4579,4579,4,0,13893426,13893239
4579,4579,4,0,13893427,13893238
4579,4579,4,0,13893428,13893237
4579,4579,4,0,13893429,13893236
4579,4579,4,0,13893430,13893232
4579,4579,4,0,13893431,13893230
4579,4579,4,0,13893432,13893222
4579,4579,4,0,13893433,13893265
4579,4579,4,0,13893434,13893228
4579,4579,4,0,13893435,13893227
4579,4579,4,0,13893436,13893255
4579,4579,4,0,13893437,13893250
4579,4579,4,0,13893438,13893258
4579,4579,4,0,13893439,13893223
4579,4579,4,0,13893440,13893254
4579,4579,4,0,13893441,13893249
4579,4579,4,0,13893442,13893251
4579,4579,4,0,13893443,13893257
4579,4579,4,0,13893444,13893256
4579,4579,4,0,13893447,13893268
4579,4579,4,0,13893448,13893259
4579,4579,4,0,13893449,13893247
4579,4579,4,0,13893498,13893302
4579,4579,4,0,13893499,13893325
4579,4579,4,0,13893500,13893322
4579,4579,4,0,13893501,13893323
4579,4579,4,0,13893502,13893324
4579,4579,4,0,13893503,13893326
4579,4579,4,0,13893504,13893327
4579,4579,4,0,13893505,13893328
4579,4579,4,0,13893506,13893329
4579,4579,4,0,13893507,13893330
4579,4579,4,0,13893508,13893331
4579,4579,4,0,13893509,13893332
4579,4579,4,0,13893510,13893333
4579,4579,4,0,13893511,13893334
4579,4579,4,0,13893512,13893335
4579,4579,4,0,13893513,13893317
4579,4579,4,0,13893514,13893307
4579,4579,4,0,13893515,13893305
4579,4579,4,0,13893516,13893308
4579,4579,4,0,13893517,13893309
4579,4579,4,0,13893518,13893310
4579,4579,4,0,13893519,13893311
4579,4579,4,0,13893520,13893312
4579,4579,4,0,13893521,13893313
4579,4579,4,0,13893522,13893314
4579,4579,4,0,13893523,13893315
4579,4579,4,0,13893524,13893304
4579,4579,4,0,13893525,13893316
4579,4579,4,0,13893526,13893318
4579,4579,4,0,13893527,13893319
4579,4579,4,0,13893528,13893320
4579,4579,4,0,13893529,13893321
4579,4579,4,0,13893530,13893303
4579,4579,4,0,13893531,13893306
4579,4579,4,0,13893565,13893371
4579,4579,4,0,13893566,13893372
4579,4579,4,0,13893567,13893373
4579,4579,4,0,13893568,13893374
4579,4579,4,0,13893569,13893375
4579,4579,4,0,13893570,13893382
4579,4579,4,0,13893571,13893383
4579,4579,4,0,13893572,13893385
4579,4579,4,0,13893573,13893384
4579,4579,4,0,13893574,13893386
4579,4579,4,0,13893575,13893387
4579,4579,4,0,13893576,13893388
4579,4579,4,0,13893577,13893376
4579,4579,4,0,13893578,13893363
4579,4579,4,0,13893579,13893364
4579,4579,4,0,13893580,13893377
4579,4579,4,0,13893581,13893365
4579,4579,4,0,13893582,13893378
4579,4579,4,0,13893583,13893381
4579,4579,4,0,13893584,13893379
4579,4579,4,0,13893585,13893380
4579,4579,4,0,13893586,13893366
4579,4579,4,0,13893587,13893367
4579,4579,4,0,13893588,13893368
4579,4579,4,0,13893589,13893362
4579,4579,4,0,13893590,13893369
4579,4579,4,0,13893591,13893370
4579,4579,4,0,13893592,13893389
4599,4447,0,240,,
4599,4599,0,240,,
460,1522,0,240,,
460,1589,0,240,,
4608,4608,0,240,,
4629,4689,0,240,,
463,11014,2,300,,
463,11021,0,240,,
4640,4678,0,240,,
4642,12163,2,300,,
4644,4644,0,240,,
4644,4674,0,240,,
4647,4647,0,240,,
4647,4670,0,240,,
4652,4665,0,240,,
4654,4654,0,240,,
4654,4832,0,240,,
4656,11867,2,420,,
4656,4461,2,420,,
4656,4656,0,240,,
4660,11867,0,240,,
4660,4491,0,240,,
4674,4644,0,240,,
4674,4674,0,240,,
4722,10819,0,240,,
4722,10823,0,240,,
4734,8636,0,240,,
4750,10819,0,240,,
4750,10823,0,240,,
4756,10328,2,300,,
4756,4756,4,0,13926850,13926843
4756,4756,4,0,13926851,13926844
4756,4756,4,0,13926852,13926835
4756,4756,4,0,13926853,13926838
4756,4756,4,0,13926854,13926849
4756,4756,4,0,13926855,13926836
4756,4756,4,0,13926856,13926837
4756,4756,4,0,13926857,13926834
4756,4756,4,0,13926858,13926841
4756,4756,4,0,13926859,13926839
4756,4756,4,0,13926860,13926847
4756,4756,4,0,13926861,13926846
4756,4756,4,0,13926862,13926842
4756,4756,4,0,13926863,13926845
4756,4756,4,0,13926864,13926840
4756,4756,4,0,13926865,13926848
4756,4756,4,0,13926881,13926878
4756,4756,4,0,13926882,13926879
4756,4756,4,0,13926883,13926880
4756,4756,4,0,13926884,13926877
4756,4756,4,0,13926885,13926866
4756,4756,4,0,13926886,13926869
4756,4756,4,0,13926887,13926872
4756,4756,4,0,13926888,13926868
4756,4756,4,0,13926889,13926871
4756,4756,4,0,13926890,13926873
4756,4756,4,0,13926891,13926870
4756,4756,4,0,13926892,13926867
4756,4756,4,0,13926893,13926874
4756,4756,4,0,13926894,13926875
4756,4756,4,0,13926895,13926876
4756,4756,4,0,14128297,14128274
4756,4756,4,0,14128298,14128275
4756,4756,4,0,14128299,14128276
4756,4756,4,0,14128300,14128277
4756,4756,4,0,14128301,14128278
4756,4756,4,0,14128302,14128279
4756,4756,4,0,14128303,14128280
4756,4756,4,0,14128304,14128281
4756,4756,4,0,14128305,14128282
4756,4756,4,0,14128306,14128283
4756,4756,4,0,14128307,14128284
4756,4756,4,0,14128308,14128285
4756,4756,4,0,14128309,14128286
4756,4756,4,0,14128310,14128287
4756,4756,4,0,14128311,14128288
4756,4756,4,0,14128312,14128289
4756,4756,4,0,14128313,14128290
4756,4756,4,0,14128314,14128291
4756,4756,4,0,14128315,14128292
4756,4756,4,0,14128316,14128293
4756,4756,4,0,14128317,14128294
4756,4756,4,0,14128318,14128295
4756,4756,4,0,14128319,14128296
48,11563,2,300,,
48,98,0,240,,
4817,4817,4,0,13926941,13926957
4817,4817,4,0,13926942,13926958
4817,4817,4,0,13926943,13926959
4817,4817,4,0,13926944,13926960
4817,4817,4,0,13926945,13926966
4817,4817,4,0,13926946,13926965
4817,4817,4,0,13926947,13926962
4817,4817,4,0,13926948,13926964
4817,4817,4,0,13926949,13926969
4817,4817,4,0,13926950,13926963
4817,4817,4,0,13926951,13926972
4817,4817,4,0,13926952,13926967
4817,4817,4,0,13926953,13926961
4817,4817,4,0,13926954,13926968
4817,4817,4,0,13926955,13926970
4817,4817,4,0,13926956,13926971
4817,4817,4,0,13926973,13926997
4817,4817,4,0,13926974,13926998
4817,4817,4,0,13926975,13926999
4817,4817,4,0,13926976,13927000
4817,4817,4,0,13926977,13926993
4817,4817,4,0,13926978,13926995
4817,4817,4,0,13926979,13926988
4817,4817,4,0,13926980,13926989
4817,4817,4,0,13926981,13926991
4817,4817,4,0,13926982,13926992
4817,4817,4,0,13926983,13926987
4817,4817,4,0,13926984,13926990
4817,4817,4,0,13926985,13926996
4817,4817,4,0,13926986,13926994
4817,4817,4,0,14128323,14128343
4817,4817,4,0,14128324,14128344
4817,4817,4,0,14128325,14128345
4817,4817,4,0,14128326,14128346
4817,4817,4,0,14128327,14128347
4817,4817,4,0,14128328,14128348
4817,4817,4,0,14128329,14128349
4817,4817,4,0,14128330,14128350
4817,4817,4,0,14128331,14128351
4817,4817,4,0,14128332,14128352
4817,4817,4,0,14128333,14128353
4817,4817,4,0,14128334,14128354
4817,4817,4,0,14128335,14128355
4817,4817,4,0,14128336,14128356
4817,4817,4,0,14128337,14128357
4817,4817,4,0,14128338,14128358
4817,4817,4,0,14128339,14128359
4830,4061,2,300,,
4830,4830,0,240,,
4845,12939,2,420,,
4845,4845,0,240,,
4845,4939,0,240,,
4845,5093,0,240,,
4845,5230,0,240,,
4845,5244,0,240,,
4845,5553,0,240,,
4845,5997,0,240,,
4845,6080,0,240,,
4845,6455,0,240,,
485,12713,2,300,,
485,418,2,300,,
485,485,0,240,,
4879,405,2,480,,
4879,407,2,300,,
4879,542,2,360,,
4879,584,2,600,,
4881,10399,2,300,,
4881,11706,0,240,,
4881,4495,2,420,,
4881,4496,2,420,,
4881,4881,0,240,,
4881,8041,2,420,,
4881,9129,2,480,,
4881,97,2,360,,
4882,11272,2,420,,
4882,4882,0,240,,
4915,11826,2,360,,
4915,4849,2,300,,
4917,12939,2,300,,
4917,4846,2,300,,
4917,4917,0,240,,
4917,5093,2,420,,
4925,5567,2,360,,
4925,5615,0,240,,
4928,4928,0,240,,
4928,9961,0,240,,
4929,4929,0,240,,
4933,5567,0,240,,
4933,5615,0,240,,
4936,11121,0,240,,
4936,4922,2,300,,
4936,6081,2,300,,
4939,4845,0,240,,
4939,4939,0,240,,
4939,5093,0,240,,
4939,5230,0,240,,
4939,5244,0,240,,
4939,5553,0,240,,
4939,5997,0,240,,
4939,6080,0,240,,
4939,6455,0,240,,
4949,5019,0,240,,
4949,5074,0,240,,
4950,11627,2,600,,
4950,11630,2,420,,
4959,4959,0,240,,
4959,4974,0,240,,
4959,5133,0,240,,
4961,12794,2,300,,
4961,12943,2,300,,
4961,4961,0,240,,
4961,4962,0,240,,
4961,4972,0,240,,
4962,12794,2,300,,
4962,4961,0,240,,
4962,4962,0,240,,
4962,4972,0,240,,
4965,10896,2,300,,
4965,10897,2,300,,
497,442,2,360,,
497,497,0,240,,
497,676,2,300,,
497,955,2,600,,
4972,12943,2,300,,
4972,4961,0,240,,
4972,4962,0,240,,
4972,4972,0,240,,
498,441,2,300,,
4981,11630,2,480,,
4982,11627,2,480,,
4984,5019,0,240,,
4984,5074,0,240,,
5003,8615,2,360,,
5004,5009,2,300,,
5007,11895,0,240,,
5007,5007,0,240,,
5007,5007,4,0,13896557,13896538
5007,5007,4,0,13896558,13896540
5007,5007,4,0,13896560,13896542
5007,5007,4,0,13896562,13896545
5007,5007,4,0,13896563,13896547
5007,5007,4,0,13896564,13896539
5007,5007,4,0,13896565,13896546
5007,5007,4,0,13896566,13896537
5007,5007,4,0,13896567,13896536
5007,5007,4,0,13896569,13896534
5007,5007,4,0,13896572,13896541
5007,5007,4,0,13896574,13896544
5007,5007,4,0,13896576,13896535
5007,5007,4,0,13896579,13896548
5007,5007,4,0,13896580,13896543
5007,5007,4,0,13896581,13896554
5007,5007,4,0,13896605,13896584
5007,5007,4,0,13896607,13896600
5007,5007,4,0,13896608,13896589
5007,5007,4,0,13896609,13896598
5007,5007,4,0,13896610,13896601
5007,5007,4,0,13896612,13896591
5007,5007,4,0,13896613,13896586
5007,5007,4,0,13896618,13896587
5007,5007,4,0,13896619,13896596
5015,11628,2,480,,
5015,11629,2,480,,
5019,4949,0,240,,
5019,4984,0,240,,
5019,5019,0,240,,
5019,5074,0,240,,
5021,5104,0,240,,
5021,5140,0,240,,
5023,5256,2,420,,
5024,5024,0,240,,
5024,5068,2,300,,
5025,11127,2,300,,
5025,11130,2,300,,
5025,5025,0,240,,
5029,5029,0,240,,
503,1244,0,240,,
503,503,0,240,,
5034,5656,0,240,,
5034,5678,2,300,,
5037,5719,0,240,,
5037,5725,0,240,,
5039,5039,0,240,,
5040,5039,2,360,,
5040,5050,2,300,,
5040,5794,2,360,,
5042,12155,0,240,,
5042,12695,0,240,,
5042,12916,0,240,,
5042,5042,0,240,,
5042,8059,0,240,,
5052,5719,0,240,,
5052,5725,0,240,,
5055,5656,0,240,,
5055,5678,0,240,,
5059,11701,2,360,,
5065,12938,2,300,,
5065,12942,2,300,,
5065,5028,0,240,,
5065,5255,0,240,,
5066,5066,0,240,,
5067,11127,2,300,,
5067,11130,2,300,,
5067,5067,0,240,,
5069,5069,0,240,,
5069,5250,0,240,,
5072,5104,0,240,,
5072,5140,0,240,,
5074,4949,0,240,,
5074,4984,0,240,,
5077,11629,2,480,,
5104,5021,0,240,,
5104,5072,0,240,,
5111,5059,0,240,,
5117,5659,0,240,,
5117,5675,0,240,,
5119,5119,0,240,,
5119,5125,0,240,,
5119,5723,0,240,,
512,1244,2,600,,
5122,10880,0,240,,
5122,10881,2,300,,
5122,11764,0,240,,
5122,11882,0,240,,
5122,5045,0,240,,
5122,5122,0,240,,
5122,5262,0,240,,
5122,5494,0,240,,
5122,5667,0,240,,
5122,5768,0,240,,
5122,5769,0,240,,
5122,5793,0,240,,
5122,5891,0,240,,
5122,6467,0,240,,
5124,5124,0,240,,
5124,5721,2,300,,
5127,5659,0,240,,
5127,5675,0,240,,
5138,11128,0,240,,
5138,11129,0,240,,
5140,5021,0,240,,
5140,5072,0,240,,
5148,5148,0,240,,
5148,5252,0,240,,
5148,5890,2,120,,
5148,6458,0,240,,
5148,7639,2,120,,
5176,5188,0,240,,
5176,5900,0,240,,
5180,11664,2,480,,
5180,5180,0,240,,
5180,5183,2,360,,
5180,5815,2,360,,
5180,9720,0,240,,
5183,11664,2,420,,
5183,5180,2,360,,
5183,5183,0,240,,
5183,5815,2,300,,
5183,9720,2,480,,
5187,5187,0,240,,
5216,6736,2,120,,
5216,7468,0,240,,
5216,7469,2,120,,
5216,7591,2,120,,
5216,7635,0,240,,
5230,4845,0,240,,
5230,4939,0,240,,
5230,5093,0,240,,
5230,5244,0,240,,
5230,5553,0,240,,
5230,6080,0,240,,
5230,6455,0,240,,
5242,5218,2,360,,
5242,6728,0,240,,
5242,6738,0,240,,
5250,5069,2,300,,
5250,5250,0,240,,
5250,5256,0,240,,
5250,5869,0,240,,
5252,5148,0,240,,
5252,6458,2,120,,
