route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6654,2,13882357,136 Lougheed Station,,0,2091284,289932,0,1
6654,2,13882358,136 Lougheed Station,,0,2091285,289932,0,1
6654,2,13882359,136 Lougheed Station,,0,2091293,289932,0,1
6654,2,13882360,136 Lougheed Station,,0,2091290,289932,0,1
6654,2,13882361,136 Lougheed Station,,0,2091291,289932,0,1
6654,2,13882362,136 Lougheed Station,,0,2091285,289932,0,1
6654,2,13882363,136 Lougheed Station,,0,2091285,289932,0,1
6654,2,13882364,136 Lougheed Station,,0,2091286,289932,0,1
6654,2,13882365,136 Lougheed Station,,0,2091283,289932,0,1
6654,2,13882366,136 Lougheed Station,,0,2091290,289932,0,1
6654,2,13882367,136 Lougheed Station,,0,2091287,289932,0,1
6654,2,13882368,136 Lougheed Station,,0,2091286,289932,0,1
6654,2,13882369,136 Lougheed Station,,0,2091283,289932,0,1
6654,2,13882370,136 Lougheed Station,,0,2091288,289932,0,1
6654,2,13882371,136 Lougheed Station,,0,2091285,289932,0,1
6654,2,13882372,136 Lougheed Station,,0,2091290,289932,0,1
6654,2,13882373,136 Lougheed Station,,0,2091283,289932,0,1
6654,2,13882374,136 Lougheed Station,,0,2091285,289932,0,1
6654,2,13882375,136 Lougheed Station,,0,2091288,289932,0,1
6654,2,13882376,136 Lougheed Station,,0,2091292,289932,0,1
6654,2,13882377,136 Lougheed Station,,0,2091289,289932,0,1
6654,2,13882378,136 Lougheed Station,,0,2091290,289932,0,1
6654,2,13882379,136 Lougheed Station,,0,2091287,289932,0,1
6654,2,13882380,136 Lougheed Station,,0,2091290,289932,0,1
6654,2,13882381,136 Lougheed Station,,0,2091289,289932,0,1
6654,2,13882382,136 Lougheed Station,,0,2091286,289932,0,1
